type,interval_seconds
all_clicks_after,15.678
all_clicks_after,29.745
all_clicks_after,1.57
all_clicks_after,1.026
all_clicks_after,1.303
all_clicks_after,2.961
all_clicks_after,2.633
all_clicks_after,4.263
all_clicks_after,30.895
all_clicks_after,1.677
all_clicks_after,1.013
all_clicks_after,3.249
all_clicks_after,1.177
all_clicks_after,2.051
all_clicks_after,6.906
all_clicks_after,10.175
all_clicks_after,1.582
all_clicks_after,3.187
all_clicks_after,2.618
all_clicks_after,1.468
all_clicks_after,1.375
all_clicks_after,0.998
all_clicks_after,3.922
all_clicks_after,1.216
all_clicks_after,2.992
all_clicks_after,26.252
all_clicks_after,2.041
all_clicks_after,3.591
all_clicks_after,0.524
all_clicks_after,2.362
all_clicks_after,0.457
all_clicks_after,21.808
all_clicks_after,4.996
all_clicks_after,5.6
all_clicks_after,6.921
all_clicks_after,2.071
all_clicks_after,1.145
all_clicks_after,1.418
all_clicks_after,1.543
all_clicks_after,18.096
all_clicks_after,6.783
all_clicks_after,1.357
all_clicks_after,3.112
all_clicks_after,3.959
all_clicks_after,3.417
all_clicks_after,0.699
all_clicks_after,0.663
all_clicks_after,0.223
all_clicks_after,2.132
all_clicks_after,32.589
all_clicks_after,1.591
all_clicks_after,2.401
all_clicks_after,3.468
all_clicks_after,9.51
all_clicks_after,3.271
all_clicks_after,1.994
all_clicks_after,1.696
all_clicks_after,0.996
all_clicks_after,0.062
all_clicks_after,0.507
all_clicks_after,1.877
all_clicks_after,0.21
all_clicks_after,7.704
all_clicks_after,7.111
all_clicks_after,2.383
all_clicks_after,1.42
all_clicks_after,1.51
all_clicks_after,10.126
all_clicks_after,3.29
all_clicks_after,8.131
all_clicks_after,0.753
all_clicks_after,0.379
all_clicks_after,0.942
all_clicks_after,1.058
all_clicks_after,6.307
all_clicks_after,0.178
all_clicks_after,0.789
all_clicks_after,0.244
all_clicks_after,3.098
all_clicks_after,3.016
all_clicks_after,1.317
all_clicks_after,0.143
all_clicks_after,0.898
all_clicks_after,1.789
all_clicks_after,1.485
all_clicks_after,19.522
all_clicks_after,1.942
all_clicks_after,3.24
all_clicks_after,3.099
all_clicks_after,1.433
all_clicks_after,16.162
all_clicks_after,3.329
all_clicks_after,0.338
all_clicks_after,0.327
all_clicks_after,2.067
all_clicks_after,1.385
all_clicks_after,3.342
all_clicks_after,2.681
all_clicks_after,0.842
all_clicks_after,5.617
all_clicks_after,4.811
all_clicks_after,2.886
all_clicks_after,1.616
all_clicks_after,0.169
all_clicks_after,2.33
all_clicks_after,3.543
all_clicks_after,3.764
all_clicks_after,1.77
all_clicks_after,1.679
all_clicks_after,1.328
all_clicks_after,3.654
all_clicks_after,1.713
all_clicks_after,4.454
all_clicks_after,1.904
all_clicks_after,1.729
all_clicks_after,2.058
all_clicks_after,3.926
all_clicks_after,0.86
all_clicks_after,0.927
all_clicks_after,1.492
all_clicks_after,3.153
all_clicks_after,0.524
all_clicks_after,7.032
all_clicks_after,9.332
all_clicks_after,3.723
all_clicks_after,3.041
all_clicks_after,1.565
all_clicks_after,0.722
all_clicks_after,1.336
all_clicks_after,1.495
all_clicks_after,1.906
all_clicks_after,2.32
all_clicks_after,0.197
all_clicks_after,0.779
all_clicks_after,0.929
all_clicks_after,1.828
all_clicks_after,1.2
all_clicks_after,0.017
all_clicks_after,1.855
all_clicks_after,0.679
all_clicks_after,0.268
all_clicks_after,1.037
all_clicks_after,2.018
all_clicks_after,1.358
all_clicks_after,3.632
all_clicks_after,1.455
all_clicks_after,3.993
all_clicks_after,0.997
all_clicks_after,0.567
all_clicks_after,4.137
all_clicks_after,0.216
all_clicks_after,10.184
all_clicks_after,1.22
all_clicks_after,1.214
all_clicks_after,9.543
all_clicks_after,3.008
all_clicks_after,7.421
all_clicks_after,0.62
all_clicks_after,1.555
all_clicks_after,5.865
all_clicks_after,0.837
all_clicks_after,0.729
all_clicks_after,1.068
all_clicks_after,1.922
all_clicks_after,0.02
all_clicks_after,1.967
all_clicks_after,0.02
all_clicks_after,0.582
all_clicks_after,1.721
all_clicks_after,0.268
all_clicks_after,1.264
all_clicks_after,0.245
all_clicks_after,1.195
all_clicks_after,1.937
all_clicks_after,3.26
all_clicks_after,0.996
all_clicks_after,0.935
all_clicks_after,7.03
all_clicks_after,6.236
all_clicks_after,3.021
all_clicks_after,0.042
all_clicks_after,0.504
all_clicks_after,1.126
all_clicks_after,2.003
all_clicks_after,1.4
all_clicks_after,1.871
all_clicks_after,1.272
all_clicks_after,5.457
all_clicks_after,3.047
all_clicks_after,1.317
all_clicks_after,0.244
all_clicks_after,0.309
all_clicks_after,2.55
all_clicks_after,0.042
all_clicks_after,1.055
all_clicks_after,0.508
all_clicks_after,1.55
all_clicks_after,0.658
all_clicks_after,1.166
all_clicks_after,0.149
all_clicks_after,5.198
all_clicks_after,0.724
all_clicks_after,8.468
all_clicks_after,0.476
all_clicks_after,2.104
all_clicks_after,0.63
all_clicks_after,0.063
all_clicks_after,1.815
all_clicks_after,1.929
all_clicks_after,0.56
all_clicks_after,4.519
all_clicks_after,0.577
all_clicks_after,2.083
all_clicks_after,0.286
all_clicks_after,4.404
all_clicks_after,0.596
all_clicks_after,0.86
all_clicks_after,0.523
all_clicks_after,1.533
all_clicks_after,1.518
all_clicks_after,0.017
all_clicks_after,0.683
all_clicks_after,1.887
all_clicks_after,0.433
all_clicks_after,1.978
all_clicks_after,1.563
all_clicks_after,0.76
all_clicks_after,0.324
all_clicks_after,1.96
all_clicks_after,1.182
all_clicks_after,1.424
all_clicks_after,6.17
all_clicks_after,1.329
all_clicks_after,3.468
all_clicks_after,0.876
all_clicks_after,4.542
all_clicks_after,0.077
all_clicks_after,2.004
all_clicks_after,0.625
all_clicks_after,0.064
all_clicks_after,1.521
all_clicks_after,5.179
all_clicks_after,1.624
all_clicks_after,0.291
all_clicks_after,1.767
all_clicks_after,1.483
all_clicks_after,0.018
all_clicks_after,8.822
all_clicks_after,1.409
all_clicks_after,2.984
all_clicks_after,4.479
all_clicks_after,0.696
all_clicks_after,0.553
all_clicks_after,2.709
all_clicks_after,1.262
all_clicks_after,3.214
all_clicks_after,0.478
all_clicks_after,2.631
all_clicks_after,0.252
all_clicks_after,3.055
all_clicks_after,0.509
all_clicks_after,2.476
all_clicks_after,0.889
all_clicks_after,7.609
all_clicks_after,0.366
all_clicks_after,2.483
all_clicks_after,0.874
all_clicks_after,0.708
all_clicks_after,3.025
all_clicks_after,0.717
all_clicks_after,2.718
all_clicks_after,10.517
all_clicks_after,17.624
all_clicks_after,9.058
all_clicks_after,1.312
all_clicks_after,1.721
all_clicks_after,1.737
all_clicks_after,1.127
all_clicks_after,5.847
all_clicks_after,0.24
all_clicks_after,3.544
all_clicks_after,1.49
all_clicks_after,0.685
all_clicks_after,1.486
all_clicks_after,1.98
all_clicks_after,1.929
all_clicks_after,0.228
all_clicks_after,0.566
all_clicks_after,1.773
all_clicks_after,1.956
all_clicks_after,1.967
all_clicks_after,2.138
all_clicks_after,2.038
all_clicks_after,2.62
all_clicks_after,1.977
all_clicks_after,2.631
all_clicks_after,1.578
all_clicks_after,1.437
all_clicks_after,1.681
all_clicks_after,11.164
all_clicks_after,0.852
all_clicks_after,1.517
all_clicks_after,0.687
all_clicks_after,36.073
all_clicks_after,1.896
all_clicks_after,1.909
all_clicks_after,9.624
all_clicks_after,2.532
all_clicks_after,8.77
all_clicks_after,2.03
all_clicks_after,3.098
all_clicks_after,1.38
all_clicks_after,16.89
all_clicks_after,3.14
all_clicks_after,1.484
all_clicks_after,2.083
all_clicks_after,0.65
all_clicks_after,1.75
all_clicks_after,4.188
all_clicks_after,0.619
all_clicks_after,13.789
all_clicks_after,0.166
all_clicks_after,2.82
all_clicks_after,5.36
all_clicks_after,34.444
all_clicks_after,1.563
all_clicks_after,12.582
all_clicks_after,4.781
all_clicks_after,3.732
all_clicks_after,0.396
all_clicks_after,13.516
all_clicks_after,3.914
all_clicks_after,12.349
all_clicks_after,11.299
all_clicks_after,2.191
all_clicks_after,4.683
all_clicks_after,1.665
all_clicks_after,0.324
all_clicks_after,1.005
all_clicks_after,11.586
all_clicks_after,0.941
all_clicks_after,1.563
all_clicks_after,1.575
all_clicks_after,2.352
all_clicks_after,14.156
all_clicks_after,2.338
all_clicks_after,1.155
all_clicks_after,1.995
all_clicks_after,1.116
all_clicks_after,2.189
all_clicks_after,0.365
all_clicks_after,5.521
all_clicks_after,12.545
all_clicks_after,1.333
all_clicks_after,2.864
all_clicks_after,0.978
all_clicks_after,0.328
all_clicks_after,0.341
all_clicks_after,0.34
all_clicks_after,0.422
all_clicks_after,0.364
all_clicks_after,0.969
all_clicks_after,1.798
all_clicks_after,0.191
all_clicks_after,1.495
all_clicks_after,0.834
all_clicks_after,5.327
all_clicks_after,4.412
all_clicks_after,6.008
all_clicks_after,1.361
all_clicks_after,2.737
all_clicks_after,14.952
all_clicks_after,4.538
all_clicks_after,1.916
all_clicks_after,1.949
all_clicks_after,0.733
all_clicks_after,3.318
all_clicks_after,1.194
all_clicks_after,1.972
all_clicks_after,0.702
all_clicks_after,0.49
all_clicks_after,1.194
all_clicks_after,0.226
all_clicks_after,0.197
all_clicks_after,3.198
all_clicks_after,2.188
all_clicks_after,4.173
all_clicks_after,0.094
all_clicks_after,29.277
all_clicks_after,3.649
all_clicks_after,1.631
all_clicks_after,1.236
all_clicks_after,1.232
all_clicks_after,0.608
all_clicks_after,2.468
all_clicks_after,2.677
all_clicks_after,0.113
all_clicks_after,0.124
all_clicks_after,0.128
all_clicks_after,0.723
all_clicks_after,6.448
all_clicks_after,24.907
all_clicks_after,4.14
all_clicks_after,0.899
all_clicks_after,1.933
all_clicks_after,1.439
all_clicks_after,1.286
all_clicks_after,7.544
all_clicks_after,4.274
all_clicks_after,3.472
all_clicks_after,5.45
all_clicks_after,19.571
all_clicks_after,0.524
all_clicks_after,2.031
all_clicks_after,1.558
all_clicks_after,1.543
all_clicks_after,1.662
all_clicks_after,1.381
all_clicks_after,0.405
all_clicks_after,1.548
all_clicks_after,5.515
all_clicks_after,3.248
all_clicks_after,3.218
all_clicks_after,0.795
all_clicks_after,3.238
all_clicks_after,0.541
all_clicks_after,0.229
all_clicks_after,0.884
all_clicks_after,0.361
all_clicks_after,1.251
all_clicks_after,5.671
all_clicks_after,35.512
all_clicks_after,4.087
all_clicks_after,29.004
all_clicks_after,1.171
all_clicks_after,1.309
all_clicks_after,0.242
all_clicks_after,0.219
all_clicks_after,6.432
all_clicks_after,1.764
all_clicks_after,1.861
all_clicks_after,14.744
all_clicks_after,0.801
all_clicks_after,0.618
all_clicks_after,10.816
all_clicks_after,2.995
all_clicks_after,1.75
all_clicks_after,1.652
all_clicks_after,0.999
all_clicks_after,1.474
all_clicks_after,1.363
all_clicks_after,3.985
all_clicks_after,0.568
all_clicks_after,2.069
all_clicks_after,1.795
all_clicks_after,3.26
all_clicks_after,2.721
all_clicks_after,2.704
all_clicks_after,1.041
all_clicks_after,0.852
all_clicks_after,1.41
all_clicks_after,2.533
all_clicks_after,1.107
all_clicks_after,16.433
all_clicks_after,2.576
all_clicks_after,1.301
all_clicks_after,1.358
all_clicks_after,1.516
all_clicks_after,3.476
all_clicks_after,0.815
all_clicks_after,3.039
all_clicks_after,2.983
all_clicks_after,1.429
all_clicks_after,1.351
all_clicks_after,0.804
all_clicks_after,7.119
all_clicks_after,0.237
all_clicks_after,14.382
all_clicks_after,1.13
all_clicks_after,6.562
all_clicks_after,0.363
all_clicks_after,0.607
all_clicks_after,4.388
all_clicks_after,1.416
all_clicks_after,2.771
all_clicks_after,2.368
all_clicks_after,1.929
all_clicks_after,2.527
all_clicks_after,2.619
all_clicks_after,1.986
all_clicks_after,32.705
all_clicks_after,2.16
all_clicks_after,1.23
all_clicks_after,1.47
all_clicks_after,7.656
all_clicks_after,0.486
all_clicks_after,1.532
all_clicks_after,0.465
all_clicks_after,10.605
all_clicks_after,1.308
all_clicks_after,0.32
all_clicks_after,1.74
all_clicks_after,1.374
all_clicks_after,2.907
all_clicks_after,3.571
all_clicks_after,6.736
all_clicks_after,1.419
all_clicks_after,2.371
all_clicks_after,3.62
all_clicks_after,6.723
all_clicks_after,2.97
all_clicks_after,0.656
all_clicks_after,1.232
all_clicks_after,2.673
all_clicks_after,9.475
all_clicks_after,1.813
all_clicks_after,1.753
all_clicks_after,0.103
all_clicks_after,0.527
all_clicks_after,0.698
all_clicks_after,1.949
all_clicks_after,0.257
all_clicks_after,1.243
all_clicks_after,0.226
all_clicks_after,1.289
all_clicks_after,0.744
all_clicks_after,3.854
all_clicks_after,2.622
all_clicks_after,1.807
all_clicks_after,0.202
all_clicks_after,3.486
all_clicks_after,0.953
all_clicks_after,1.808
all_clicks_after,18.794
all_clicks_after,7.38
all_clicks_after,2.255
all_clicks_after,0.234
all_clicks_after,0.981
all_clicks_after,0.218
all_clicks_after,0.487
all_clicks_after,0.203
all_clicks_after,1.182
all_clicks_after,1.312
all_clicks_after,2.052
all_clicks_after,0.252
all_clicks_after,0.895
all_clicks_after,0.207
all_clicks_after,34.143
all_clicks_after,0.278
all_clicks_after,0.953
all_clicks_after,0.264
all_clicks_after,3.207
all_clicks_after,0.248
all_clicks_after,1.118
all_clicks_after,8.111
all_clicks_after,1.673
all_clicks_after,2.016
all_clicks_after,1.214
all_clicks_after,4.043
all_clicks_after,1.626
all_clicks_after,2.754
all_clicks_after,1.181
all_clicks_after,0.202
all_clicks_after,1.396
all_clicks_after,2.258
all_clicks_after,17.958
all_clicks_after,7.112
all_clicks_after,2.794
all_clicks_after,5.475
all_clicks_after,2.544
all_clicks_after,10.319
all_clicks_after,11.735
all_clicks_after,0.142
all_clicks_after,2.337
all_clicks_after,0.514
all_clicks_after,0.65
all_clicks_after,1.591
all_clicks_after,0.902
all_clicks_after,0.129
all_clicks_after,1.551
all_clicks_after,2.188
all_clicks_after,6.778
all_clicks_after,4.185
all_clicks_after,1.925
all_clicks_after,0.454
all_clicks_after,1.41
all_clicks_after,0.44
all_clicks_after,0.539
all_clicks_after,0.579
all_clicks_after,0.628
all_clicks_after,3.753
all_clicks_after,0.165
all_clicks_after,0.88
all_clicks_after,0.262
all_clicks_after,4.329
all_clicks_after,2.546
all_clicks_after,1.43
all_clicks_after,1.166
all_clicks_after,2.088
all_clicks_after,0.191
all_clicks_after,2.352
all_clicks_after,2.271
all_clicks_after,0.93
all_clicks_after,1.809
all_clicks_after,2.122
all_clicks_after,2.489
all_clicks_after,2.008
all_clicks_after,1.229
all_clicks_after,2.38
all_clicks_after,12.663
all_clicks_after,0.232
all_clicks_after,4.12
all_clicks_after,1.296
all_clicks_after,5.281
all_clicks_after,1.988
all_clicks_after,1.193
all_clicks_after,1.731
all_clicks_after,5.106
all_clicks_after,1.361
all_clicks_after,2.346
all_clicks_after,25.272
all_clicks_after,0.413
all_clicks_after,0.465
all_clicks_after,0.416
all_clicks_after,2.102
all_clicks_after,2.238
all_clicks_after,10.965
all_clicks_after,3.585
all_clicks_after,0.62
all_clicks_after,1.189
all_clicks_after,0.931
all_clicks_after,6.781
all_clicks_after,0.78
all_clicks_after,9.586
all_clicks_after,1.518
all_clicks_after,1.299
all_clicks_after,0.116
all_clicks_after,0.772
all_clicks_after,0.659
all_clicks_after,2.154
all_clicks_after,2.17
all_clicks_after,0.74
all_clicks_after,0.785
all_clicks_after,9.788
all_clicks_after,1.21
all_clicks_after,4.904
all_clicks_after,0.965
all_clicks_after,1.294
all_clicks_after,2.456
all_clicks_after,1.402
all_clicks_after,1.643
all_clicks_after,3.006
all_clicks_after,4.727
all_clicks_after,28.697
all_clicks_after,2.505
all_clicks_after,9.175
all_clicks_after,2.568
all_clicks_after,6.648
all_clicks_after,1.975
all_clicks_after,3.212
all_clicks_after,0.932
all_clicks_after,2.457
all_clicks_after,4.56
all_clicks_after,2.64
all_clicks_after,2.572
all_clicks_after,1.515
all_clicks_after,5.416
all_clicks_after,2.242
all_clicks_after,5.543
all_clicks_after,1.17
all_clicks_after,0.749
all_clicks_after,4.488
all_clicks_after,8.225
all_clicks_after,2.543
all_clicks_after,1.763
all_clicks_after,1.792
all_clicks_after,4.095
all_clicks_after,1.373
all_clicks_after,1.267
all_clicks_after,1.455
all_clicks_after,1.312
all_clicks_after,3.727
all_clicks_after,1.711
all_clicks_after,2.235
all_clicks_after,4.59
all_clicks_after,1.222
all_clicks_after,0.983
all_clicks_after,12.885
all_clicks_after,8.131
all_clicks_after,11.804
all_clicks_after,0.968
all_clicks_after,1.088
all_clicks_after,3.738
all_clicks_after,7.196
all_clicks_after,1.846
all_clicks_after,3.067
all_clicks_after,1.283
all_clicks_after,1.215
all_clicks_after,1.29
all_clicks_after,2.064
all_clicks_after,1.828
all_clicks_after,1.253
all_clicks_after,2.002
all_clicks_after,2.205
all_clicks_after,5.783
all_clicks_after,0.923
all_clicks_after,1.064
all_clicks_after,12.286
all_clicks_after,2.265
all_clicks_after,9.09
all_clicks_after,1.252
all_clicks_after,3.93
all_clicks_after,1.456
all_clicks_after,10.323
all_clicks_after,2.982
all_clicks_after,1.627
all_clicks_after,2.235
all_clicks_after,1.71
all_clicks_after,9.975
all_clicks_after,1.633
all_clicks_after,1.193
all_clicks_after,24.922
all_clicks_after,3.563
all_clicks_after,3.578
all_clicks_after,0.922
all_clicks_after,2.28
all_clicks_after,0.907
all_clicks_after,0.804
all_clicks_after,1.364
all_clicks_after,1.928
all_clicks_after,0.645
all_clicks_after,0.634
all_clicks_after,0.457
all_clicks_after,0.552
all_clicks_after,0.67
all_clicks_after,3.203
all_clicks_after,9.623
all_clicks_after,1.12
all_clicks_after,0.545
all_clicks_after,0.614
all_clicks_after,0.496
all_clicks_after,7.889
all_clicks_after,1.826
all_clicks_after,19.182
all_clicks_after,0.578
all_clicks_after,0.653
all_clicks_after,3.861
all_clicks_after,0.833
all_clicks_after,15.157
